Word IPA ARPAbet Pronunciation
qwíü /kwaɪaʊ/ K|W|AY|AW kwiyow
qwíâ /kwaɪɑː/ K|W|AY|AA kwiyah
qwíû /kwaɪʊ/ K|W|AY|UH kwiyuu
qwóa /kwoʊæ/ K|W|OW|AE kwohaa
qwóe /kwoʊɛ/ K|W|OW|EH kwoheh
qwói /kwoʊɪ/ K|W|OW|IH kwohih
qwóo /kwoʊɒ/ K|W|OW|AA kwoho
qwóu /kwoʊʌ/ K|W|OW|AH kwohuh
qwóá /kwoʊeɪ/ K|W|OW|EY kwohay
qwóé /kwoʊiː/ K|W|OW|IY kwohee
qwóí /kwoʊaɪ/ K|W|OW|AY kwohiy
qwóó /kwoʊoʊ/ K|W|OW|OW kwohoh
qwóú /kwoʊuː/ K|W|OW|UW kwohoo
qwóä /kwoʊɔː/ K|W|OW|AO kwohaw
qwóë /kwoʊɜː/ K|W|OW|ER kwoher
qwóö /kwoʊɔɪ/ K|W|OW|OY kwohoi
qwóü /kwoʊaʊ/ K|W|OW|AW kwohow
qwóâ /kwoʊɑː/ K|W|OW|AA kwohah
qwóû /kwoʊʊ/ K|W|OW|UH kwohuu
qwúa /kwuːæ/ K|W|UW|AE kwooaa
qwúe /kwuːɛ/ K|W|UW|EH kwooeh
qwúi /kwuːɪ/ K|W|UW|IH kwooih
qwúu /kwuːʌ/ K|W|UW|AH kwoouh
qwúá /kwuːeɪ/ K|W|UW|EY kwooay
qwúé /kwuːiː/ K|W|UW|IY kwooee
qwúí /kwuːaɪ/ K|W|AW|AY kwooiy
qwúó /kwuːoʊ/ K|W|UW|OW kwoooh
qwúä /kwuːɔː/ K|W|UW|AO kwooaw
qwúë /kwuːɜː/ K|W|UW|ER kwooer
qwúö /kwuːɔɪ/ K|W|UW|OY kwoooi
qwúü /kwuːaʊ/ K|W|UW|AW kwooow
qwúâ /kwuːɑː/ K|W|UW|AA kwooah
qwúû /kwuːʊ/ K|W|UW|UH kwoouu
qwäa /kwɔːæ/ K|W|AO|AE kwawaa
qwäe /kwɔːɛ/ K|W|AO|EH kwaweh
qwäi /kwɔːɪ/ K|W|AO|IH kwawih
qwäo /kwɔːɒ/ K|W|AO|AA kwawo
qwäu /kwɔːʌ/ K|W|AO|AH kwawuh
qwäá /kwɔːeɪ/ K|W|AO|EY kwaway
qwäé /kwɔːiː/ K|W|AO|IY kwawee
qwäí /kwɔːaɪ/ K|W|AO|AY kwawiy
qwäó /kwɔːoʊ/ K|W|AO|OW kwawoh
qwäú /kwɔːuː/ K|W|AO|UW kwawoo
qwäë /kwɔːɜː/ K|W|AO|ER kwawer
qwäö /kwɔːɔɪ/ K|W|AO|OY kwawoi
qwäâ /kwɔːɑː/ K|W|AO|AA kwawah
qwäû /kwɔːʊ/ K|W|AO|UH kwawuu
qwëa /kwɜːæ/ K|W|ER|AE kweraa
qwëe /kwɜːɛ/ K|W|ER|EH kwereh
qwëi /kwɜːɪ/ K|W|ER|IH kwerih
qwëo /kwɜːɒ/ K|W|ER|AA kwero
qwëu /kwɜːʌ/ K|W|ER|AH kweruh
qwëá /kwɜːeɪ/ K|W|ER|EY kweray
qwëé /kwɜːiː/ K|W|ER|IY kweree
qwëó /kwɜːoʊ/ K|W|ER|OW kweroh
qwëâ /kwɜːɑː/ K|W|ER|AA kwerah
qwëä /kwɜːɔː/ K|W|ER|AO kweraw
qwëë /kwɜːɜː/ K|W|ER|ER kwerer
qwëö /kwɜːɔɪ/ K|W|ER|OY kweroi
qwëü /kwɜːaʊ/ K|W|ER|AW kwerow
qwöa /kwɔɪæ/ K|W|OY|AE kwoiaa
qwöë /kwɔɪɜː/ K|W|OY|ER kwoier
qwüi /kwaʊɪ/ K|W|AW|IH kwowih
qwüá /kwaʊeɪ/ K|W|AW|EY kwoway
qwüé /kwaʊiː/ K|W|AW|IY kwowee
qwüë /kwaʊɜː/ K|W|AW|ER kwower
qwüâ /kwaʊɑː/ K|W|AW|AA kwowah
qwâé /kwɑːiː/ K|W|AA|IY kwahee
qwâí /kwɑːaɪ/ K|W|AA|AY kwahiy
qwâö /kwɑːɔɪ/ K|W|AA|OY kwahoi
qwâû /kwɑːʊ/ K|W|AA|UH kwahuu
qwûa /kwʊæ/ K|W|UH|AE kwuuaa
qwûi /kwʊɪ/ K|W|UH|IH kwuuih
qwûo /kwʊɒ/ K|W|UH|AA kwuuo
qra /kɹæ/ K|R|AE kraa
qre /kɹɛ/ K|R|EH kreh
qri /kɹɪ/ K|R|IH krih
qro /kɹɒ/ K|R|AA kro
qru /kɹʌ/ K|R|AH kruh
qrá /kɹeɪ/ K|R|EY kray
qré /kɹiː/ K|R|IY kree
qrí /kɹaɪ/ K|R|AY kriy
qró /kɹoʊ/ K|R|OW kroh
qrú /kɹuː/ K|R|UW kroo
qrä /kɹɔː/ K|R|AO kraw
qrë /kɹɜː/ K|R|ER krer
qrï /kɹj/ K|R|Y kry
qrö /kɹɔɪ/ K|R|OY kroi
qrü /kɹaʊ/ K|R|AW krow
qrâ /kɹɑː/ K|R|AA krah
qrû /kɹʊ/ K|R|UH kruu
qreé /kɹɛiː/ K|R|EH|IY krehee
qreâ /kɹɛɑː/ K|R|EH|AA krehah
qreû /kɹɛʊ/ K|R|EH|UH krehuu
qrou /kɹɒʌ/ K|R|AA|AH krouh
qroë /kɹɒɜː/ K|R|AA|ER kroer
qrue /kɹʌɛ/ K|R|AH|EH kruheh
qrui /kɹʌɪ/ K|R|AH|IH kruhih
qruo /kɹʌɒ/ K|R|AH|AA kruho
qruu /kɹʌʌ/ K|R|AH|AH kruhuh
qruá /kɹʌeɪ/ K|R|AH|EY kruhay
qrué /kɹʌiː/ K|R|AH|IY kruhee
qruí /kɹʌaɪ/ K|R|AH|AY kruhiy
qruó /kɹʌoʊ/ K|R|AH|OW kruhoh
qruú /kɹʌuː/ K|R|AH|UW kruhoo
qruä /kɹʌɔː/ K|R|AH|AO kruhaw
qruö /kɹʌɔɪ/ K|R|AH|OY kruhoi
qruâ /kɹʌɑː/ K|R|AH|AA kruhah
qruû /kɹʌʊ/ K|R|AH|UH kruhuu
qráa /kɹeɪæ/ K|R|EY|AE krayaa
qráe /kɹeɪɛ/ K|R|EY|EH krayeh
qrái /kɹeɪɪ/ K|R|EY|IH krayih
qráo /kɹeɪɒ/ K|R|EY|AA krayo
qráu /kɹeɪʌ/ K|R|EY|AH krayuh
qráá /kɹeɪeɪ/ K|R|EY|EY krayay
qráé /kɹeɪiː/ K|R|EY|IY krayee
qráí /kɹeɪaɪ/ K|R|EY|AY krayiy
qráó /kɹeɪoʊ/ K|R|EY|OW krayoh
qráú /kɹeɪuː/ K|R|EY|UW krayoo
qráä /kɹeɪɔː/ K|R|EY|AO krayaw
qráë /kɹeɪɜː/ K|R|EY|ER krayer
qráö /kɹeɪɔɪ/ K|R|EY|OY krayoi
qráü /kɹeɪaʊ/ K|R|EY|AW krayow
qráâ /kɹeɪɑː/ K|R|EY|AA krayah
qráû /kɹeɪʊ/ K|R|EY|UH krayuu
qréa /kɹiːæ/ K|R|IY|AE kreeaa
qrée /kɹiːɛ/ K|R|IY|EH kreeeh
qréi /kɹiːɪ/ K|R|IY|IH kreeih
qréo /kɹiːɒ/ K|R|IY|AA kreeo
qréu /kɹiːʌ/ K|R|IY|AH kreeuh
qréá /kɹiːeɪ/ K|R|IY|EY kreeay
qréí /kɹiːaɪ/ K|R|IY|AY kreeiy
qréó /kɹiːoʊ/ K|R|IY|OW kreeoh
qréú /kɹiːuː/ K|R|IY|UW kreeoo
qréä /kɹiːɔː/ K|R|IY|AO kreeaw
qréë /kɹiːɜː/ K|R|IY|ER kreeer
qréö /kɹiːɔɪ/ K|R|IY|OY kreeoi
qréü /kɹiːaʊ/ K|R|IY|AW kreeow
qréâ /kɹiːɑː/ K|R|IY|AA kreeah
qréû /kɹiːʊ/ K|R|IY|UH kreeuu
qría /kɹaɪæ/ K|R|AY|AE kriyaa
qríe /kɹaɪɛ/ K|R|AY|EH kriyeh
qríi /kɹaɪɪ/ K|R|AY|IH kriyih
qrío /kɹaɪɒ/ K|R|AY|AA kriyo
qríu /kɹaɪʌ/ K|R|AY|AH kriyuh
qríá /kɹaɪeɪ/ K|R|AY|EY kriyay
qríé /kɹaɪiː/ K|R|AY|IY kriyee
qríó /kɹaɪoʊ/ K|R|AY|OW kriyoh
qríú /kɹaɪuː/ K|R|AY|UW kriyoo
qríä /kɹaɪɔː/ K|R|AY|AO kriyaw
qríë /kɹaɪɜː/ K|R|AY|ER kriyer
qríü /kɹaɪaʊ/ K|R|AY|AW kriyow
qríâ /kɹaɪɑː/ K|R|AY|AA kriyah
qríû /kɹaɪʊ/ K|R|AY|UH kriyuu
qróa /kɹoʊæ/ K|R|OW|AE krohaa
qróe /kɹoʊɛ/ K|R|OW|EH kroheh
qrói /kɹoʊɪ/ K|R|OW|IH krohih
qróo /kɹoʊɒ/ K|R|OW|AA kroho
qróu /kɹoʊʌ/ K|R|OW|AH krohuh
qróá /kɹoʊeɪ/ K|R|OW|EY krohay
qróé /kɹoʊiː/ K|R|OW|IY krohee
qróí /kɹoʊaɪ/ K|R|OW|AY krohiy
qróó /kɹoʊoʊ/ K|R|OW|OW krohoh
qróú /kɹoʊuː/ K|R|OW|UW krohoo
qróä /kɹoʊɔː/ K|R|OW|AO krohaw
qróë /kɹoʊɜː/ K|R|OW|ER kroher
qróö /kɹoʊɔɪ/ K|R|OW|OY krohoi
qróü /kɹoʊaʊ/ K|R|OW|AW krohow
qróâ /kɹoʊɑː/ K|R|OW|AA krohah
qróû /kɹoʊʊ/ K|R|OW|UH krohuu
qrúa /kɹuːæ/ K|R|UW|AE krooaa
qrúe /kɹuːɛ/ K|R|UW|EH krooeh
qrúi /kɹuːɪ/ K|R|UW|IH krooih
qrúu /kɹuːʌ/ K|R|UW|AH kroouh
qrúá /kɹuːeɪ/ K|R|UW|EY krooay
qrúé /kɹuːiː/ K|R|UW|IY krooee
qrúí /kɹuːaɪ/ K|R|AW|AY krooiy
qrúó /kɹuːoʊ/ K|R|UW|OW kroooh
qrúä /kɹuːɔː/ K|R|UW|AO krooaw
qrúë /kɹuːɜː/ K|R|UW|ER krooer
qrúö /kɹuːɔɪ/ K|R|UW|OY kroooi
qrúü /kɹuːaʊ/ K|R|UW|AW krooow
qrúâ /kɹuːɑː/ K|R|UW|AA krooah
qrúû /kɹuːʊ/ K|R|UW|UH kroouu
qräa /kɹɔːæ/ K|R|AO|AE krawaa
qräe /kɹɔːɛ/ K|R|AO|EH kraweh
qräi /kɹɔːɪ/ K|R|AO|IH krawih
qräo /kɹɔːɒ/ K|R|AO|AA krawo
qräu /kɹɔːʌ/ K|R|AO|AH krawuh
qräá /kɹɔːeɪ/ K|R|AO|EY kraway
qräé /kɹɔːiː/ K|R|AO|IY krawee
qräí /kɹɔːaɪ/ K|R|AO|AY krawiy
qräó /kɹɔːoʊ/ K|R|AO|OW krawoh
qräú /kɹɔːuː/ K|R|AO|UW krawoo
qräë /kɹɔːɜː/ K|R|AO|ER krawer
qräö /kɹɔːɔɪ/ K|R|AO|OY krawoi
qräâ /kɹɔːɑː/ K|R|AO|AA krawah
qräû /kɹɔːʊ/ K|R|AO|UH krawuu
qrëa /kɹɜːæ/ K|R|ER|AE kreraa
qrëe /kɹɜːɛ/ K|R|ER|EH krereh
qrëi /kɹɜːɪ/ K|R|ER|IH krerih
qrëo /kɹɜːɒ/ K|R|ER|AA krero
qrëu /kɹɜːʌ/ K|R|ER|AH kreruh
qrëá /kɹɜːeɪ/ K|R|ER|EY kreray
qrëé /kɹɜːiː/ K|R|ER|IY kreree
qrëó /kɹɜːoʊ/ K|R|ER|OW kreroh
qrëâ /kɹɜːɑː/ K|R|ER|AA krerah
qrëä /kɹɜːɔː/ K|R|ER|AO kreraw
qrëë /kɹɜːɜː/ K|R|ER|ER krerer
qrëö /kɹɜːɔɪ/ K|R|ER|OY kreroi
qrëü /kɹɜːaʊ/ K|R|ER|AW krerow
qröa /kɹɔɪæ/ K|R|OY|AE kroiaa
qröë /kɹɔɪɜː/ K|R|OY|ER kroier
qrüi /kɹaʊɪ/ K|R|AW|IH krowih
qrüá /kɹaʊeɪ/ K|R|AW|EY kroway
qrüé /kɹaʊiː/ K|R|AW|IY krowee
qrüë /kɹaʊɜː/ K|R|AW|ER krower
qrüâ /kɹaʊɑː/ K|R|AW|AA krowah
qrâé /kɹɑːiː/ K|R|AA|IY krahee
qrâí /kɹɑːaɪ/ K|R|AA|AY krahiy
qrâö /kɹɑːɔɪ/ K|R|AA|OY krahoi
qrâû /kɹɑːʊ/ K|R|AA|UH krahuu
qrûa /kɹʊæ/ K|R|UH|AE kruuaa
qrûi /kɹʊɪ/ K|R|UH|IH kruuih
qrûo /kɹʊɒ/ K|R|UH|AA kruuo
rya /ɹjæ/ R|Y|AE ryaa
rye /ɹjɛ/ R|Y|EH ryeh
ryi /ɹjɪ/ R|Y|IH ryih
ryo /ɹjɒ/ R|Y|AA ryo
ryu /ɹjʌ/ R|Y|AH ryuh
ryá /ɹjeɪ/ R|Y|EY ryay
ryé /ɹjiː/ R|Y|IY ryee
ryí /ɹjaɪ/ R|Y|AY ryiy
ryó /ɹjoʊ/ R|Y|OW ryoh
ryú /ɹjuː/ R|Y|UW ryoo
ryä /ɹjɔː/ R|Y|AO ryaw
ryë /ɹjɜː/ R|Y|ER ryer
ryï /ɹjj/ R|Y|Y ryy
ryö /ɹjɔɪ/ R|Y|OY ryoi
ryü /ɹjaʊ/ R|Y|AW ryow
ryâ /ɹjɑː/ R|Y|AA ryah
ryû /ɹjʊ/ R|Y|UH ryuu
ryeé /ɹjɛiː/ R|Y|EH|IY ryehee
ryeâ /ɹjɛɑː/ R|Y|EH|AA ryehah
ryeû /ɹjɛʊ/ R|Y|EH|UH ryehuu
ryou /ɹjɒʌ/ R|Y|AA|AH ryouh
ryoë /ɹjɒɜː/ R|Y|AA|ER ryoer
ryue /ɹjʌɛ/ R|Y|AH|EH ryuheh
ryui /ɹjʌɪ/ R|Y|AH|IH ryuhih
ryuo /ɹjʌɒ/ R|Y|AH|AA ryuho
ryuu /ɹjʌʌ/ R|Y|AH|AH ryuhuh
ryuá /ɹjʌeɪ/ R|Y|AH|EY ryuhay
ryué /ɹjʌiː/ R|Y|AH|IY ryuhee
ryuí /ɹjʌaɪ/ R|Y|AH|AY ryuhiy
ryuó /ɹjʌoʊ/ R|Y|AH|OW ryuhoh
ryuú /ɹjʌuː/ R|Y|AH|UW ryuhoo
ryuä /ɹjʌɔː/ R|Y|AH|AO ryuhaw
ryuö /ɹjʌɔɪ/ R|Y|AH|OY ryuhoi
ryuâ /ɹjʌɑː/ R|Y|AH|AA ryuhah
ryuû /ɹjʌʊ/ R|Y|AH|UH ryuhuu
ryáa /ɹjeɪæ/ R|Y|EY|AE ryayaa
ryáe /ɹjeɪɛ/ R|Y|EY|EH ryayeh
ryái /ɹjeɪɪ/ R|Y|EY|IH ryayih
ryáo /ɹjeɪɒ/ R|Y|EY|AA ryayo
ryáu /ɹjeɪʌ/ R|Y|EY|AH ryayuh
ryáá /ɹjeɪeɪ/ R|Y|EY|EY ryayay
ryáé /ɹjeɪiː/ R|Y|EY|IY ryayee
ryáí /ɹjeɪaɪ/ R|Y|EY|AY ryayiy
ryáó /ɹjeɪoʊ/ R|Y|EY|OW ryayoh
ryáú /ɹjeɪuː/ R|Y|EY|UW ryayoo
ryáä /ɹjeɪɔː/ R|Y|EY|AO ryayaw
ryáë /ɹjeɪɜː/ R|Y|EY|ER ryayer
ryáö /ɹjeɪɔɪ/ R|Y|EY|OY ryayoi
ryáü /ɹjeɪaʊ/ R|Y|EY|AW ryayow
ryáâ /ɹjeɪɑː/ R|Y|EY|AA ryayah
ryáû /ɹjeɪʊ/ R|Y|EY|UH ryayuu
ryéa /ɹjiːæ/ R|Y|IY|AE ryeeaa
ryée /ɹjiːɛ/ R|Y|IY|EH ryeeeh
ryéi /ɹjiːɪ/ R|Y|IY|IH ryeeih
ryéo /ɹjiːɒ/ R|Y|IY|AA ryeeo
ryéu /ɹjiːʌ/ R|Y|IY|AH ryeeuh
ryéá /ɹjiːeɪ/ R|Y|IY|EY ryeeay
ryéí /ɹjiːaɪ/ R|Y|IY|AY ryeeiy
ryéó /ɹjiːoʊ/ R|Y|IY|OW ryeeoh
ryéú /ɹjiːuː/ R|Y|IY|UW ryeeoo
ryéä /ɹjiːɔː/ R|Y|IY|AO ryeeaw
ryéë /ɹjiːɜː/ R|Y|IY|ER ryeeer
ryéö /ɹjiːɔɪ/ R|Y|IY|OY ryeeoi
ryéü /ɹjiːaʊ/ R|Y|IY|AW ryeeow
ryéâ /ɹjiːɑː/ R|Y|IY|AA ryeeah
ryéû /ɹjiːʊ/ R|Y|IY|UH ryeeuu
ryía /ɹjaɪæ/ R|Y|AY|AE ryiyaa
ryíe /ɹjaɪɛ/ R|Y|AY|EH ryiyeh
ryíi /ɹjaɪɪ/ R|Y|AY|IH ryiyih
ryío /ɹjaɪɒ/ R|Y|AY|AA ryiyo
ryíu /ɹjaɪʌ/ R|Y|AY|AH ryiyuh
ryíá /ɹjaɪeɪ/ R|Y|AY|EY ryiyay
ryíé /ɹjaɪiː/ R|Y|AY|IY ryiyee
ryíó /ɹjaɪoʊ/ R|Y|AY|OW ryiyoh
ryíú /ɹjaɪuː/ R|Y|AY|UW ryiyoo
ryíä /ɹjaɪɔː/ R|Y|AY|AO ryiyaw
ryíë /ɹjaɪɜː/ R|Y|AY|ER ryiyer
ryíü /ɹjaɪaʊ/ R|Y|AY|AW ryiyow
ryíâ /ɹjaɪɑː/ R|Y|AY|AA ryiyah
ryíû /ɹjaɪʊ/ R|Y|AY|UH ryiyuu
ryóa /ɹjoʊæ/ R|Y|OW|AE ryohaa
ryóe /ɹjoʊɛ/ R|Y|OW|EH ryoheh
ryói /ɹjoʊɪ/ R|Y|OW|IH ryohih
ryóo /ɹjoʊɒ/ R|Y|OW|AA ryoho
ryóu /ɹjoʊʌ/ R|Y|OW|AH ryohuh
ryóá /ɹjoʊeɪ/ R|Y|OW|EY ryohay
ryóé /ɹjoʊiː/ R|Y|OW|IY ryohee
ryóí /ɹjoʊaɪ/ R|Y|OW|AY ryohiy
ryóó /ɹjoʊoʊ/ R|Y|OW|OW ryohoh
ryóú /ɹjoʊuː/ R|Y|OW|UW ryohoo
ryóä /ɹjoʊɔː/ R|Y|OW|AO ryohaw
ryóë /ɹjoʊɜː/ R|Y|OW|ER ryoher
ryóö /ɹjoʊɔɪ/ R|Y|OW|OY ryohoi
ryóü /ɹjoʊaʊ/ R|Y|OW|AW ryohow
ryóâ /ɹjoʊɑː/ R|Y|OW|AA ryohah
ryóû /ɹjoʊʊ/ R|Y|OW|UH ryohuu
ryúa /ɹjuːæ/ R|Y|UW|AE ryooaa
ryúe /ɹjuːɛ/ R|Y|UW|EH ryooeh
ryúi /ɹjuːɪ/ R|Y|UW|IH ryooih
ryúu /ɹjuːʌ/ R|Y|UW|AH ryoouh
ryúá /ɹjuːeɪ/ R|Y|UW|EY ryooay
ryúé /ɹjuːiː/ R|Y|UW|IY ryooee
ryúí /ɹjuːaɪ/ R|Y|AW|AY ryooiy
ryúó /ɹjuːoʊ/ R|Y|UW|OW ryoooh
ryúä /ɹjuːɔː/ R|Y|UW|AO ryooaw
ryúë /ɹjuːɜː/ R|Y|UW|ER ryooer
ryúö /ɹjuːɔɪ/ R|Y|UW|OY ryoooi
ryúü /ɹjuːaʊ/ R|Y|UW|AW ryooow
ryúâ /ɹjuːɑː/ R|Y|UW|AA ryooah
ryúû /ɹjuːʊ/ R|Y|UW|UH ryoouu
ryäa /ɹjɔːæ/ R|Y|AO|AE ryawaa
ryäe /ɹjɔːɛ/ R|Y|AO|EH ryaweh
ryäi /ɹjɔːɪ/ R|Y|AO|IH ryawih
ryäo /ɹjɔːɒ/ R|Y|AO|AA ryawo
ryäu /ɹjɔːʌ/ R|Y|AO|AH ryawuh
ryäá /ɹjɔːeɪ/ R|Y|AO|EY ryaway
ryäé /ɹjɔːiː/ R|Y|AO|IY ryawee
ryäí /ɹjɔːaɪ/ R|Y|AO|AY ryawiy
ryäó /ɹjɔːoʊ/ R|Y|AO|OW ryawoh
ryäú /ɹjɔːuː/ R|Y|AO|UW ryawoo
ryäë /ɹjɔːɜː/ R|Y|AO|ER ryawer
ryäö /ɹjɔːɔɪ/ R|Y|AO|OY ryawoi
ryäâ /ɹjɔːɑː/ R|Y|AO|AA ryawah
ryäû /ɹjɔːʊ/ R|Y|AO|UH ryawuu
ryëa /ɹjɜːæ/ R|Y|ER|AE ryeraa
ryëe /ɹjɜːɛ/ R|Y|ER|EH ryereh
ryëi /ɹjɜːɪ/ R|Y|ER|IH ryerih
ryëo /ɹjɜːɒ/ R|Y|ER|AA ryero
ryëu /ɹjɜːʌ/ R|Y|ER|AH ryeruh
ryëá /ɹjɜːeɪ/ R|Y|ER|EY ryeray
ryëé /ɹjɜːiː/ R|Y|ER|IY ryeree
ryëó /ɹjɜːoʊ/ R|Y|ER|OW ryeroh
ryëâ /ɹjɜːɑː/ R|Y|ER|AA ryerah
ryëä /ɹjɜːɔː/ R|Y|ER|AO ryeraw
ryëë /ɹjɜːɜː/ R|Y|ER|ER ryerer
ryëö /ɹjɜːɔɪ/ R|Y|ER|OY ryeroi
ryëü /ɹjɜːaʊ/ R|Y|ER|AW ryerow
ryöa /ɹjɔɪæ/ R|Y|OY|AE ryoiaa
ryöë /ɹjɔɪɜː/ R|Y|OY|ER ryoier
ryüi /ɹjaʊɪ/ R|Y|AW|IH ryowih
ryüá /ɹjaʊeɪ/ R|Y|AW|EY ryoway
ryüé /ɹjaʊiː/ R|Y|AW|IY ryowee
ryüë /ɹjaʊɜː/ R|Y|AW|ER ryower
ryüâ /ɹjaʊɑː/ R|Y|AW|AA ryowah
ryâé /ɹjɑːiː/ R|Y|AA|IY ryahee
ryâí /ɹjɑːaɪ/ R|Y|AA|AY ryahiy
ryâö /ɹjɑːɔɪ/ R|Y|AA|OY ryahoi
ryâû /ɹjɑːʊ/ R|Y|AA|UH ryahuu
ryûa /ɹjʊæ/ R|Y|UH|AE ryuuaa
ryûi /ɹjʊɪ/ R|Y|UH|IH ryuuih
ryûo /ɹjʊɒ/ R|Y|UH|AA ryuuo
rwa /ɹwæ/ R|W|AE rwaa
rwe /ɹwɛ/ R|W|EH rweh
rwi /ɹwɪ/ R|W|IH rwih
rwo /ɹwɒ/ R|W|AA rwo
rwu /ɹwʌ/ R|W|AH rwuh
rwá /ɹweɪ/ R|W|EY rway
rwé /ɹwiː/ R|W|IY rwee
rwí /ɹwaɪ/ R|W|AY rwiy
rwó /ɹwoʊ/ R|W|OW rwoh
rwú /ɹwuː/ R|W|UW rwoo
rwä /ɹwɔː/ R|W|AO rwaw
rwë /ɹwɜː/ R|W|ER rwer
rwï /ɹwj/ R|W|Y rwy
rwö /ɹwɔɪ/ R|W|OY rwoi
rwü /ɹwaʊ/ R|W|AW rwow
rwâ /ɹwɑː/ R|W|AA rwah
rwû /ɹwʊ/ R|W|UH rwuu
rweé /ɹwɛiː/ R|W|EH|IY rwehee
rweâ /ɹwɛɑː/ R|W|EH|AA rwehah
rweû /ɹwɛʊ/ R|W|EH|UH rwehuu
rwou /ɹwɒʌ/ R|W|AA|AH rwouh
rwoë /ɹwɒɜː/ R|W|AA|ER rwoer
rwue /ɹwʌɛ/ R|W|AH|EH rwuheh
rwui /ɹwʌɪ/ R|W|AH|IH rwuhih
rwuo /ɹwʌɒ/ R|W|AH|AA rwuho
rwuu /ɹwʌʌ/ R|W|AH|AH rwuhuh
rwuá /ɹwʌeɪ/ R|W|AH|EY rwuhay
rwué /ɹwʌiː/ R|W|AH|IY rwuhee
rwuí /ɹwʌaɪ/ R|W|AH|AY rwuhiy
rwuó /ɹwʌoʊ/ R|W|AH|OW rwuhoh
rwuú /ɹwʌuː/ R|W|AH|UW rwuhoo
rwuä /ɹwʌɔː/ R|W|AH|AO rwuhaw
rwuö /ɹwʌɔɪ/ R|W|AH|OY rwuhoi
rwuâ /ɹwʌɑː/ R|W|AH|AA rwuhah
rwuû /ɹwʌʊ/ R|W|AH|UH rwuhuu
rwáa /ɹweɪæ/ R|W|EY|AE rwayaa
rwáe /ɹweɪɛ/ R|W|EY|EH rwayeh
rwái /ɹweɪɪ/ R|W|EY|IH rwayih
rwáo /ɹweɪɒ/ R|W|EY|AA rwayo
rwáu /ɹweɪʌ/ R|W|EY|AH rwayuh
rwáá /ɹweɪeɪ/ R|W|EY|EY rwayay
rwáé /ɹweɪiː/ R|W|EY|IY rwayee
rwáí /ɹweɪaɪ/ R|W|EY|AY rwayiy
rwáó /ɹweɪoʊ/ R|W|EY|OW rwayoh
rwáú /ɹweɪuː/ R|W|EY|UW rwayoo
rwáä /ɹweɪɔː/ R|W|EY|AO rwayaw
rwáë /ɹweɪɜː/ R|W|EY|ER rwayer
rwáö /ɹweɪɔɪ/ R|W|EY|OY rwayoi
rwáü /ɹweɪaʊ/ R|W|EY|AW rwayow
rwáâ /ɹweɪɑː/ R|W|EY|AA rwayah
rwáû /ɹweɪʊ/ R|W|EY|UH rwayuu
rwéa /ɹwiːæ/ R|W|IY|AE rweeaa
rwée /ɹwiːɛ/ R|W|IY|EH rweeeh
rwéi /ɹwiːɪ/ R|W|IY|IH rweeih
rwéo /ɹwiːɒ/ R|W|IY|AA rweeo
rwéu /ɹwiːʌ/ R|W|IY|AH rweeuh
rwéá /ɹwiːeɪ/ R|W|IY|EY rweeay
rwéí /ɹwiːaɪ/ R|W|IY|AY rweeiy
rwéó /ɹwiːoʊ/ R|W|IY|OW rweeoh
rwéú /ɹwiːuː/ R|W|IY|UW rweeoo
rwéä /ɹwiːɔː/ R|W|IY|AO rweeaw
rwéë /ɹwiːɜː/ R|W|IY|ER rweeer
rwéö /ɹwiːɔɪ/ R|W|IY|OY rweeoi
rwéü /ɹwiːaʊ/ R|W|IY|AW rweeow
rwéâ /ɹwiːɑː/ R|W|IY|AA rweeah
rwéû /ɹwiːʊ/ R|W|IY|UH rweeuu
rwía /ɹwaɪæ/ R|W|AY|AE rwiyaa
rwíe /ɹwaɪɛ/ R|W|AY|EH rwiyeh
rwíi /ɹwaɪɪ/ R|W|AY|IH rwiyih
rwío /ɹwaɪɒ/ R|W|AY|AA rwiyo
rwíu /ɹwaɪʌ/ R|W|AY|AH rwiyuh
rwíá /ɹwaɪeɪ/ R|W|AY|EY rwiyay
rwíé /ɹwaɪiː/ R|W|AY|IY rwiyee
rwíó /ɹwaɪoʊ/ R|W|AY|OW rwiyoh
rwíú /ɹwaɪuː/ R|W|AY|UW rwiyoo
rwíä /ɹwaɪɔː/ R|W|AY|AO rwiyaw
rwíë /ɹwaɪɜː/ R|W|AY|ER rwiyer
rwíü /ɹwaɪaʊ/ R|W|AY|AW rwiyow
rwíâ /ɹwaɪɑː/ R|W|AY|AA rwiyah
rwíû /ɹwaɪʊ/ R|W|AY|UH rwiyuu
rwóa /ɹwoʊæ/ R|W|OW|AE rwohaa
rwóe /ɹwoʊɛ/ R|W|OW|EH rwoheh
rwói /ɹwoʊɪ/ R|W|OW|IH rwohih
rwóo /ɹwoʊɒ/ R|W|OW|AA rwoho
rwóu /ɹwoʊʌ/ R|W|OW|AH rwohuh
rwóá /ɹwoʊeɪ/ R|W|OW|EY rwohay
rwóé /ɹwoʊiː/ R|W|OW|IY rwohee
rwóí /ɹwoʊaɪ/ R|W|OW|AY rwohiy
rwóó /ɹwoʊoʊ/ R|W|OW|OW rwohoh
rwóú /ɹwoʊuː/ R|W|OW|UW rwohoo
rwóä /ɹwoʊɔː/ R|W|OW|AO rwohaw
rwóë /ɹwoʊɜː/ R|W|OW|ER rwoher
